Start Date,End Date,County,State,Property Type,Median Sale Price,Median Sale Price MoM,Median List Price,Median List Price MoM,Median Price per Sqft,Median Price per Sqft MoM,Median List Price per Sqft,Median List Price per Sqft MoM,Homes Sold,Homes Sold MoM,Pending Sales,Pending Sales MoM,New Listings,New Listings MoM,Months of Supply,Months of Supply MoM,Median Days on Market,Median Days on Market MoM,Average Sale to List,Average Sale to List MoM,Sold Above List,Sold Above List MoM,Price Drops,Price Drops MoM,Off Market in Two Weeks,Off Market in Two Weeks MoM
2017-03-01,2017-03-31,Hunterdon County,NJ,Single Family Residential,"$330,000.00",-7.04%,"$409,000.00",2.28%,$169.72,2.40%,$181.26,2.35%,130,35.42%,109,25.29%,261,50.00%,5,-140.00%,91,-1300.00%,95.90%,-0.63%,14.62%,1.07%,22.61%,4.53%,39.45%,15.31%
2017-03-01,2017-03-31,Hunterdon County,NJ,Townhouse,"$290,000.00",-51.26%,"$409,000.00",2.28%,$154.67,,$181.26,2.35%,2,100.00%,2,-33.33%,11,120.00%,12,-650.00%,518,16900.00%,92.87%,-7.13%,0.00%,0.00%,32.00%,5.68%,50.00%,50.00%
2017-04-01,2017-04-30,Hunterdon County,NJ,All Residential,"$350,000.00",6.06%,"$424,950.00",3.90%,$170.60,1.38%,$181.62,0.19%,141,4.44%,155,35.96%,306,10.47%,5,30.00%,88,-500.00%,97.37%,1.51%,11.35%,-2.73%,23.54%,0.66%,39.35%,-0.12%
2017-04-01,2017-04-30,Hunterdon County,NJ,Condo,"$338,000.00",-15.61%,"$424,950.00",,$169.42,11.50%,$181.62,,1,0.00%,0,,2,,5,0.00%,220,-11100.00%,96.57%,2.11%,0.00%,0.00%,0.00%,0.00%,,
2017-04-01,2017-04-30,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$465,000.00",67.57%,"$424,950.00",3.90%,$nan,,$181.62,0.19%,1,-50.00%,0,,5,0.00%,15,1000.00%,30,-25900.00%,93.02%,-4.61%,0.00%,0.00%,20.00%,-20.00%,,
2017-04-01,2017-04-30,Hunterdon County,NJ,Single Family Residential,"$350,000.00",6.06%,"$424,950.00",3.90%,$170.60,0.52%,$181.62,0.19%,139,6.92%,153,40.37%,294,12.64%,5,10.00%,88,-300.00%,97.41%,1.51%,11.51%,-3.10%,23.85%,1.24%,39.87%,0.42%
2017-05-01,2017-05-31,Hunterdon County,NJ,All Residential,"$341,529.50",-2.42%,"$399,000.00",-6.11%,$168.63,-1.15%,$185.39,2.08%,155,9.93%,194,25.16%,316,3.27%,5,-20.00%,55,-3300.00%,96.32%,-1.05%,12.26%,0.91%,26.70%,3.15%,16.49%,-22.86%
2017-05-01,2017-05-31,Hunterdon County,NJ,Condo,"$129,000.00",-61.83%,"$399,000.00",-6.11%,$126.22,-25.50%,$185.39,2.08%,1,0.00%,0,,5,150.00%,9,400.00%,300,8000.00%,95.91%,-0.66%,0.00%,0.00%,33.33%,0.00%,,
2017-05-01,2017-05-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$220,000.00",-52.69%,"$399,000.00",-6.11%,$106.75,,$185.39,2.08%,3,200.00%,6,,9,80.00%,5,-930.00%,81,5100.00%,90.57%,-2.45%,0.00%,0.00%,23.53%,3.53%,0.00%,
2017-05-01,2017-05-31,Hunterdon County,NJ,Single Family Residential,"$345,500.00",-1.29%,"$399,000.00",-6.11%,$169.39,-0.71%,$185.39,2.08%,151,8.63%,181,18.30%,295,0.34%,5,-10.00%,53,-3500.00%,96.44%,-0.97%,12.58%,1.07%,26.90%,3.05%,17.13%,-22.74%
2017-06-01,2017-06-30,Hunterdon County,NJ,All Residential,"$385,000.00",12.73%,"$399,900.00",0.23%,$180.07,6.78%,$180.65,-2.55%,210,35.48%,175,-9.79%,286,-9.49%,4,-130.00%,46,-900.00%,97.34%,1.02%,16.19%,3.93%,25.98%,-0.72%,20.00%,3.51%
2017-06-01,2017-06-30,Hunterdon County,NJ,Condo,"$125,000.00",-3.10%,$nan,,$133.69,5.92%,$nan,,1,0.00%,3,,0,,6,-300.00%,154,-14600.00%,92.59%,-3.32%,0.00%,0.00%,16.67%,-16.67%,0.00%,
2017-06-01,2017-06-30,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$300,900.00",36.77%,"$399,900.00",0.23%,$236.93,121.95%,$180.65,-2.55%,1,-66.67%,3,-50.00%,5,-44.44%,17,1130.00%,87,600.00%,100.33%,9.77%,100.00%,100.00%,47.06%,23.53%,0.00%,0.00%
2017-06-01,2017-06-30,Hunterdon County,NJ,Single Family Residential,"$385,000.00",11.43%,"$399,900.00",0.23%,$180.07,6.31%,$180.65,-2.55%,207,37.09%,164,-9.39%,270,-8.47%,3,-130.00%,45,-800.00%,97.34%,0.90%,15.94%,3.36%,26.01%,-0.89%,20.73%,3.60%
2017-06-01,2017-06-30,Hunterdon County,NJ,Townhouse,"$635,000.00",,"$399,900.00",,$nan,,$180.65,,1,,5,,11,,28,,349,,100.00%,,0.00%,,39.29%,0.00%,20.00%,
2017-07-01,2017-07-31,Hunterdon County,NJ,All Residential,"$385,000.00",0.00%,"$372,450.00",-6.86%,$180.41,0.19%,$182.18,0.84%,215,2.38%,139,-20.57%,215,-24.83%,4,-10.00%,36,-1000.00%,97.09%,-0.25%,15.81%,-0.38%,29.60%,3.62%,29.50%,9.50%
2017-07-01,2017-07-31,Hunterdon County,NJ,Condo,"$387,500.00",210.00%,$nan,,$273.08,104.26%,$nan,,1,0.00%,1,-66.67%,0,,4,-200.00%,36,-11800.00%,98.10%,5.51%,0.00%,0.00%,100.00%,83.33%,0.00%,0.00%
2017-07-01,2017-07-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$265,000.00",-11.93%,"$372,450.00",-6.86%,$129.58,-45.31%,$182.18,0.84%,5,400.00%,1,-66.67%,3,-40.00%,3,-1320.00%,39,-4800.00%,92.56%,-7.77%,0.00%,-100.00%,36.84%,-10.22%,0.00%,0.00%
2017-07-01,2017-07-31,Hunterdon County,NJ,Single Family Residential,"$394,450.00",2.45%,"$372,450.00",-6.86%,$180.73,0.36%,$182.18,0.84%,208,0.48%,133,-18.90%,206,-23.70%,3,0.00%,35,-1000.00%,97.24%,-0.10%,16.35%,0.40%,28.59%,2.58%,30.08%,9.34%
2017-07-01,2017-07-31,Hunterdon County,NJ,Townhouse,"$330,000.00",-48.03%,"$372,450.00",-6.86%,$233.38,,$182.18,0.84%,1,0.00%,4,-20.00%,6,-45.45%,27,-100.00%,65,-28400.00%,89.21%,-10.79%,0.00%,0.00%,51.85%,12.57%,25.00%,5.00%
2017-08-01,2017-08-31,Hunterdon County,NJ,All Residential,"$395,000.00",2.60%,"$365,000.00",-2.00%,$179.79,-0.34%,$178.65,-1.93%,228,6.05%,146,5.04%,189,-12.09%,3,-40.00%,41,500.00%,97.41%,0.32%,17.54%,1.73%,27.61%,-2.00%,20.55%,-8.95%
2017-08-01,2017-08-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$325,000.00",22.64%,"$365,000.00",-2.00%,$165.82,27.97%,$178.65,-1.93%,3,-40.00%,2,100.00%,5,66.67%,6,290.00%,79,4000.00%,92.07%,-0.49%,0.00%,0.00%,55.00%,18.16%,0.00%,0.00%
2017-08-01,2017-08-31,Hunterdon County,NJ,Single Family Residential,"$395,000.00",0.14%,"$365,000.00",-2.00%,$180.28,-0.25%,$178.65,-1.93%,225,8.17%,135,1.50%,169,-17.96%,3,-50.00%,41,600.00%,97.48%,0.25%,17.78%,1.43%,27.14%,-1.45%,19.26%,-10.82%
2017-09-01,2017-09-30,Hunterdon County,NJ,All Residential,"$348,625.00",-11.74%,"$388,700.00",6.49%,$172.73,-3.93%,$178.36,-0.16%,167,-26.75%,93,-36.30%,208,10.05%,4,130.00%,57,1600.00%,96.59%,-0.82%,9.58%,-7.96%,28.29%,0.69%,23.66%,3.11%
2017-09-01,2017-09-30,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$165,000.00",-49.23%,$nan,,$67.62,-59.22%,$nan,,3,0.00%,0,,0,,6,-40.00%,86,700.00%,82.70%,-9.37%,0.00%,0.00%,52.63%,-2.37%,,
2017-09-01,2017-09-30,Hunterdon County,NJ,Single Family Residential,"$349,900.00",-11.42%,"$388,700.00",6.49%,$174.50,-3.21%,$178.36,-0.16%,164,-27.11%,89,-34.07%,181,7.10%,4,120.00%,56,1500.00%,96.84%,-0.64%,9.76%,-8.02%,26.50%,-0.64%,24.72%,5.46%
2017-10-01,2017-10-31,Hunterdon County,NJ,All Residential,"$342,500.00",-1.76%,"$375,000.00",-3.52%,$165.70,-4.07%,$179.37,0.56%,162,-2.99%,117,25.81%,209,0.48%,4,0.00%,71,1400.00%,96.32%,-0.27%,9.26%,-0.32%,29.04%,0.75%,17.95%,-5.71%
2017-10-01,2017-10-31,Hunterdon County,NJ,Condo,"$355,500.00",,"$375,000.00",,$110.40,,$179.37,,2,,0,,1,,4,,100,,98.22%,,0.00%,,44.44%,0.00%,,
2017-10-01,2017-10-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$265,000.00",60.61%,"$375,000.00",,$107.15,58.45%,$179.37,,4,33.33%,1,,1,,3,-300.00%,151,6500.00%,97.58%,14.88%,25.00%,25.00%,92.31%,39.68%,0.00%,
2017-10-01,2017-10-31,Hunterdon County,NJ,Single Family Residential,"$346,194.00",-1.06%,"$375,000.00",-3.52%,$166.77,-4.43%,$179.37,0.56%,155,-5.49%,114,28.09%,200,10.50%,4,10.00%,67,1100.00%,96.24%,-0.61%,9.03%,-0.72%,28.41%,1.92%,18.42%,-6.30%
2017-10-01,2017-10-31,Hunterdon County,NJ,Townhouse,"$400,000.00",,"$375,000.00",,$331.40,,$179.37,,1,,2,,7,,45,,7,,100.00%,,0.00%,,28.89%,0.00%,0.00%,
2017-11-01,2017-11-30,Hunterdon County,NJ,All Residential,"$350,250.00",2.26%,"$325,000.00",-13.33%,$170.94,3.17%,$177.51,-1.03%,166,2.47%,87,-25.64%,134,-35.89%,4,-50.00%,66,-500.00%,97.51%,1.19%,17.47%,8.21%,20.74%,-8.30%,13.79%,-4.16%
2017-11-01,2017-11-30,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$30,000.00",-88.68%,"$325,000.00",-13.33%,$13.59,-87.32%,$177.51,-1.03%,1,-75.00%,1,0.00%,6,500.00%,17,1370.00%,343,19200.00%,150.75%,53.18%,100.00%,75.00%,35.29%,-57.01%,0.00%,0.00%
2017-11-01,2017-11-30,Hunterdon County,NJ,Single Family Residential,"$360,000.00",3.99%,"$325,000.00",-13.33%,$171.61,2.90%,$177.51,-1.03%,163,5.16%,82,-28.07%,126,-37.00%,4,-60.00%,65,-200.00%,97.07%,0.83%,16.56%,7.53%,21.67%,-6.74%,14.63%,-3.79%
2017-11-01,2017-11-30,Hunterdon County,NJ,Townhouse,"$269,500.00",-32.62%,"$325,000.00",-13.33%,$135.74,-59.04%,$177.51,-1.03%,2,100.00%,4,100.00%,2,-71.43%,20,-2500.00%,62,5500.00%,106.48%,6.48%,50.00%,50.00%,15.00%,-13.89%,0.00%,0.00%
2017-12-01,2017-12-31,Hunterdon County,NJ,All Residential,"$345,000.00",-1.50%,"$264,450.00",-18.63%,$174.19,1.90%,$160.13,-9.79%,156,-6.02%,82,-5.75%,76,-43.28%,3,-50.00%,61,-500.00%,96.72%,-0.79%,16.03%,-1.44%,12.75%,-7.99%,19.51%,5.72%
2017-12-01,2017-12-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$142,450.00",374.83%,"$264,450.00",-18.63%,$91.54,573.74%,$160.13,-9.79%,4,300.00%,0,,3,-50.00%,4,-1250.00%,142,-20100.00%,86.58%,-64.17%,0.00%,-100.00%,16.67%,-18.63%,,
2017-12-01,2017-12-31,Hunterdon County,NJ,Single Family Residential,"$349,750.00",-2.85%,"$264,450.00",-18.63%,$175.69,2.38%,$160.13,-9.79%,152,-6.75%,80,-2.44%,71,-43.65%,3,-50.00%,61,-400.00%,96.99%,-0.08%,16.45%,-0.12%,13.02%,-8.65%,20.00%,5.37%
2018-01-01,2018-01-31,Hunterdon County,NJ,All Residential,"$315,000.00",-8.70%,"$379,900.00",43.66%,$170.27,-2.25%,$170.01,6.17%,134,-14.10%,66,-19.51%,154,102.63%,4,70.00%,73,1200.00%,96.94%,0.22%,17.91%,1.88%,18.09%,5.35%,21.21%,1.70%
2018-01-01,2018-01-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$220,000.00",54.44%,"$379,900.00",43.66%,$88.42,-3.40%,$170.01,6.17%,3,-25.00%,1,,2,-33.33%,6,150.00%,150,800.00%,97.60%,11.02%,33.33%,33.33%,27.78%,11.11%,0.00%,
2018-01-01,2018-01-31,Hunterdon County,NJ,Single Family Residential,"$320,000.00",-8.51%,"$379,900.00",43.66%,$170.70,-2.84%,$170.01,6.17%,129,-15.13%,63,-21.25%,147,107.04%,4,80.00%,74,1300.00%,96.95%,-0.04%,17.83%,1.38%,18.79%,5.77%,22.22%,2.22%
2018-01-01,2018-01-31,Hunterdon County,NJ,Townhouse,"$300,000.00",,"$379,900.00",,$187.27,,$170.01,,2,,2,,2,,15,,73,,95.24%,,0.00%,,9.68%,0.00%,0.00%,
2018-02-01,2018-02-28,Hunterdon County,NJ,All Residential,"$290,000.00",-7.94%,"$418,000.00",10.03%,$171.89,0.95%,$175.59,3.28%,101,-24.63%,82,24.24%,218,41.56%,6,210.00%,82,900.00%,97.26%,0.32%,18.81%,0.90%,18.05%,-0.05%,35.37%,14.15%
2018-02-01,2018-02-28,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$240,500.00",9.32%,"$418,000.00",10.03%,$116.45,31.69%,$175.59,3.28%,4,33.33%,2,100.00%,3,50.00%,4,-170.00%,147,-300.00%,93.05%,-4.55%,0.00%,-33.33%,23.53%,-4.25%,0.00%,0.00%
2018-02-01,2018-02-28,Hunterdon County,NJ,Single Family Residential,"$292,500.00",-8.59%,"$418,000.00",10.03%,$174.35,2.14%,$175.59,3.28%,96,-25.58%,77,22.22%,212,44.22%,6,210.00%,77,300.00%,97.44%,0.49%,19.79%,1.96%,18.05%,-0.74%,35.06%,12.84%
2018-02-01,2018-02-28,Hunterdon County,NJ,Townhouse,"$290,000.00",-3.33%,"$418,000.00",10.03%,$nan,,$175.59,3.28%,1,-50.00%,2,0.00%,2,0.00%,27,1150.00%,142,6900.00%,96.99%,1.75%,0.00%,0.00%,22.22%,12.54%,50.00%,50.00%
2018-03-01,2018-03-31,Hunterdon County,NJ,All Residential,"$350,000.00",20.69%,"$439,900.00",5.24%,$163.59,-4.83%,$182.78,4.10%,127,25.74%,123,50.00%,250,14.68%,5,-110.00%,88,600.00%,97.67%,0.41%,12.60%,-6.21%,20.08%,2.04%,32.52%,-2.85%
2018-03-01,2018-03-31,Hunterdon County,NJ,Condo,"$139,900.00",,$nan,,$139.62,,$nan,,1,,0,,0,,5,,13,,100.00%,,0.00%,,0.00%,0.00%,,
2018-03-01,2018-03-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$95,000.00",-60.50%,"$439,900.00",5.24%,$45.67,-60.78%,$182.78,4.10%,1,-75.00%,4,100.00%,3,0.00%,12,770.00%,24,-12300.00%,86.36%,-6.69%,0.00%,0.00%,41.67%,18.14%,0.00%,0.00%
2018-03-01,2018-03-31,Hunterdon County,NJ,Single Family Residential,"$357,856.00",22.34%,"$439,900.00",5.24%,$165.20,-5.25%,$182.78,4.10%,122,27.08%,119,54.55%,239,12.74%,5,-110.00%,88,1100.00%,97.78%,0.35%,13.11%,-6.68%,20.57%,2.52%,33.61%,-1.45%
2018-03-01,2018-03-31,Hunterdon County,NJ,Townhouse,"$230,000.00",-20.69%,"$439,900.00",5.24%,$154.99,,$182.78,4.10%,3,200.00%,0,,8,300.00%,11,-1570.00%,177,3500.00%,95.11%,-1.88%,0.00%,0.00%,14.71%,-7.52%,,
2018-04-01,2018-04-30,Hunterdon County,NJ,All Residential,"$355,000.00",1.43%,"$439,000.00",-0.20%,$171.97,5.12%,$186.24,1.89%,141,11.02%,147,19.51%,333,33.20%,5,20.00%,48,-4000.00%,96.16%,-1.51%,15.60%,3.00%,21.37%,1.28%,27.89%,-4.63%
2018-04-01,2018-04-30,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$175,000.00",84.21%,"$439,000.00",-0.20%,$27.71,-39.32%,$186.24,1.89%,2,100.00%,0,,7,133.33%,8,-400.00%,95,7100.00%,86.71%,0.35%,0.00%,0.00%,25.00%,-16.67%,,
2018-04-01,2018-04-30,Hunterdon County,NJ,Single Family Residential,"$358,000.00",0.04%,"$439,000.00",-0.20%,$172.24,4.26%,$186.24,1.89%,139,13.93%,144,21.01%,317,32.64%,5,10.00%,46,-4200.00%,96.29%,-1.49%,15.83%,2.71%,21.94%,1.37%,28.47%,-5.14%
2018-05-01,2018-05-31,Hunterdon County,NJ,All Residential,"$373,000.00",5.07%,"$399,000.00",-9.11%,$172.50,0.31%,$176.92,-5.00%,193,36.88%,171,16.33%,303,-9.01%,4,-130.00%,45,-300.00%,97.67%,1.52%,18.13%,2.53%,30.67%,9.31%,28.65%,0.76%
2018-05-01,2018-05-31,Hunterdon County,NJ,Condo,"$297,250.00",,"$399,000.00",,$233.58,,$176.92,,2,,1,,1,,2,,263,,91.57%,,0.00%,,60.00%,0.00%,100.00%,
2018-05-01,2018-05-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$215,000.00",22.86%,"$399,000.00",-9.11%,$96.49,248.16%,$176.92,-5.00%,5,150.00%,1,,4,-42.86%,3,-460.00%,259,16400.00%,93.47%,6.76%,0.00%,0.00%,47.06%,22.06%,0.00%,
2018-05-01,2018-05-31,Hunterdon County,NJ,Single Family Residential,"$377,000.00",5.31%,"$399,000.00",-9.11%,$173.25,0.58%,$176.92,-5.00%,186,33.81%,163,13.19%,290,-8.52%,4,-110.00%,44,-200.00%,97.85%,1.56%,18.82%,2.99%,30.81%,8.86%,28.83%,0.36%
2018-06-01,2018-06-30,Hunterdon County,NJ,All Residential,"$380,000.00",1.88%,"$437,900.00",9.75%,$184.60,7.01%,$179.47,1.44%,217,12.44%,156,-8.77%,282,-6.93%,4,-30.00%,47,200.00%,97.77%,0.09%,19.82%,1.68%,26.96%,-3.71%,17.31%,-11.35%
2018-06-01,2018-06-30,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$60,000.00",-72.09%,"$437,900.00",9.75%,$nan,,$179.47,1.44%,1,-80.00%,0,,5,25.00%,21,1760.00%,272,1300.00%,100.17%,6.70%,100.00%,100.00%,38.10%,-8.96%,,
2018-06-01,2018-06-30,Hunterdon County,NJ,Single Family Residential,"$380,000.00",0.80%,"$437,900.00",9.75%,$184.68,6.60%,$179.47,1.44%,214,15.05%,151,-7.36%,271,-6.55%,4,-40.00%,46,200.00%,97.81%,-0.04%,19.63%,0.81%,27.06%,-3.75%,17.22%,-11.62%
2018-06-01,2018-06-30,Hunterdon County,NJ,Townhouse,"$251,500.00",,"$437,900.00",,$168.08,,$179.47,,2,,4,,4,,9,,76,,92.44%,,0.00%,,55.56%,0.00%,0.00%,
2018-07-01,2018-07-31,Hunterdon County,NJ,All Residential,"$398,000.00",4.74%,"$399,800.00",-8.70%,$177.71,-3.73%,$189.99,5.86%,213,-1.84%,113,-27.56%,229,-18.79%,4,20.00%,43,-400.00%,96.78%,-0.99%,15.49%,-4.32%,24.95%,-2.01%,25.66%,8.36%
2018-07-01,2018-07-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$255,000.00",325.00%,"$399,800.00",-8.70%,$nan,,$189.99,5.86%,1,0.00%,0,,2,-60.00%,22,100.00%,44,-22800.00%,94.48%,-5.69%,0.00%,-100.00%,45.45%,7.36%,,
2018-07-01,2018-07-31,Hunterdon County,NJ,Single Family Residential,"$399,000.00",5.00%,"$399,800.00",-8.70%,$177.74,-3.76%,$189.99,5.86%,211,-1.40%,113,-25.17%,220,-18.82%,4,20.00%,43,-300.00%,96.80%,-1.00%,15.64%,-3.99%,24.55%,-2.51%,25.66%,8.45%
2018-07-01,2018-07-31,Hunterdon County,NJ,Townhouse,"$215,000.00",-14.51%,"$399,800.00",-8.70%,$145.66,-13.34%,$189.99,5.86%,1,-50.00%,0,,5,25.00%,22,1300.00%,77,100.00%,93.56%,1.12%,0.00%,0.00%,45.45%,-10.10%,,
2018-08-01,2018-08-31,Hunterdon County,NJ,All Residential,"$395,000.00",-0.75%,"$375,000.00",-6.20%,$175.58,-1.20%,$184.26,-3.01%,198,-7.04%,119,5.31%,206,-10.04%,4,30.00%,57,1400.00%,96.78%,0.00%,17.17%,1.68%,24.06%,-0.88%,23.53%,-2.13%
2018-08-01,2018-08-31,Hunterdon County,NJ,Condo,"$95,000.00",,"$375,000.00",,$118.75,,$184.26,,1,,1,,1,,6,,164,,95.10%,,0.00%,,50.00%,0.00%,0.00%,
2018-08-01,2018-08-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$340,000.00",33.33%,"$375,000.00",-6.20%,$82.66,,$184.26,-3.01%,1,0.00%,1,,2,0.00%,22,0.00%,286,24200.00%,93.15%,-1.33%,0.00%,0.00%,27.27%,-18.18%,0.00%,
2018-08-01,2018-08-31,Hunterdon County,NJ,Single Family Residential,"$395,000.00",-1.00%,"$375,000.00",-6.20%,$175.90,-1.04%,$184.26,-3.01%,196,-7.11%,117,3.54%,197,-10.45%,4,30.00%,57,1400.00%,96.81%,0.01%,17.35%,1.71%,23.98%,-0.57%,23.93%,-1.73%
2018-09-01,2018-09-30,Hunterdon County,NJ,All Residential,"$355,000.00",-10.13%,"$379,900.00",1.31%,$181.85,3.57%,$182.77,-0.81%,142,-28.28%,108,-9.24%,199,-3.40%,6,180.00%,57,0.00%,96.84%,0.05%,14.08%,-3.09%,25.38%,1.31%,16.67%,-6.86%
2018-09-01,2018-09-30,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$221,500.00",-34.85%,"$379,900.00",1.31%,$92.03,11.33%,$182.77,-0.81%,2,100.00%,1,0.00%,2,0.00%,9,-1300.00%,81,-20500.00%,99.84%,6.69%,0.00%,0.00%,11.11%,-16.16%,0.00%,0.00%
2018-09-01,2018-09-30,Hunterdon County,NJ,Single Family Residential,"$362,500.00",-8.23%,"$379,900.00",1.31%,$186.70,6.14%,$182.77,-0.81%,138,-29.59%,104,-11.11%,189,-4.06%,6,190.00%,54,-300.00%,96.82%,0.02%,14.49%,-2.85%,25.45%,1.47%,17.31%,-6.62%
2018-09-01,2018-09-30,Hunterdon County,NJ,Townhouse,"$308,750.00",,"$379,900.00",,$164.97,,$182.77,,2,,3,,5,,10,,123,,94.55%,,0.00%,,52.38%,0.00%,0.00%,
2018-10-01,2018-10-31,Hunterdon County,NJ,All Residential,"$322,750.00",-9.08%,"$386,950.00",1.86%,$176.54,-2.92%,$179.86,-1.59%,162,14.08%,110,1.85%,184,-7.54%,5,-120.00%,65,800.00%,96.74%,-0.09%,16.05%,1.96%,28.09%,2.71%,20.91%,4.24%
2018-10-01,2018-10-31,Hunterdon County,NJ,Condo,"$160,500.00",,"$386,950.00",,$155.37,,$179.86,,1,,1,,1,,6,,25,,103.55%,,100.00%,,33.33%,0.00%,0.00%,
2018-10-01,2018-10-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$412,500.00",86.23%,"$386,950.00",1.86%,$371.62,303.82%,$179.86,-1.59%,1,-50.00%,1,0.00%,4,100.00%,20,1100.00%,123,4200.00%,97.06%,-2.78%,0.00%,0.00%,45.00%,33.89%,100.00%,100.00%
2018-10-01,2018-10-31,Hunterdon County,NJ,Single Family Residential,"$322,500.00",-11.03%,"$386,950.00",1.86%,$176.75,-5.33%,$179.86,-1.59%,160,15.94%,106,1.92%,172,-8.99%,5,-130.00%,65,1100.00%,96.68%,-0.14%,15.62%,1.13%,27.44%,1.99%,20.75%,3.45%
2018-10-01,2018-10-31,Hunterdon County,NJ,Townhouse,"$583,000.00",88.83%,"$386,950.00",1.86%,$148.72,-9.85%,$179.86,-1.59%,1,-50.00%,2,-33.33%,7,40.00%,23,1250.00%,180,5700.00%,98.83%,4.28%,0.00%,0.00%,65.22%,12.84%,0.00%,0.00%
2018-11-01,2018-11-30,Hunterdon County,NJ,All Residential,"$372,500.00",15.41%,"$350,000.00",-9.55%,$172.30,-2.40%,$185.77,3.28%,140,-13.58%,89,-19.09%,130,-29.35%,5,30.00%,67,200.00%,95.95%,-0.79%,7.86%,-8.19%,23.08%,-5.01%,15.73%,-5.18%
2018-11-01,2018-11-30,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$305,000.00",-26.06%,"$350,000.00",-9.55%,$140.40,-62.22%,$185.77,3.28%,3,200.00%,1,0.00%,1,-75.00%,5,-1470.00%,123,0.00%,84.95%,-12.11%,0.00%,0.00%,25.00%,-20.00%,0.00%,-100.00%
2018-11-01,2018-11-30,Hunterdon County,NJ,Single Family Residential,"$375,000.00",16.28%,"$350,000.00",-9.55%,$173.36,-1.92%,$185.77,3.28%,137,-14.37%,83,-21.70%,125,-27.33%,5,30.00%,65,0.00%,96.19%,-0.49%,8.03%,-7.60%,23.08%,-4.36%,16.87%,-3.89%
2018-12-01,2018-12-31,Hunterdon County,NJ,All Residential,"$353,725.00",-5.04%,"$339,000.00",-3.14%,$174.22,1.11%,$161.21,-13.22%,147,5.00%,50,-43.82%,76,-41.54%,4,-100.00%,74,700.00%,96.27%,0.31%,15.65%,7.79%,16.79%,-6.29%,20.00%,4.27%
2018-12-01,2018-12-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$350,000.00",14.75%,"$339,000.00",-3.14%,$176.20,25.50%,$161.21,-13.22%,2,-33.33%,2,100.00%,4,300.00%,8,320.00%,53,-7000.00%,91.77%,6.82%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%
2018-12-01,2018-12-31,Hunterdon County,NJ,Single Family Residential,"$366,250.00",-2.33%,"$339,000.00",-3.14%,$174.22,0.50%,$161.21,-13.22%,142,3.65%,47,-43.37%,70,-44.00%,4,-90.00%,72,700.00%,96.35%,0.16%,15.49%,7.46%,17.26%,-5.81%,19.15%,2.28%
2018-12-01,2018-12-31,Hunterdon County,NJ,Townhouse,"$222,550.00",,"$339,000.00",,$163.38,,$161.21,,4,,1,,2,,4,,107,,95.46%,,0.00%,,12.50%,0.00%,0.00%,
2019-01-01,2019-01-31,Hunterdon County,NJ,All Residential,"$370,200.00",4.66%,"$404,950.00",19.45%,$176.74,1.45%,$175.04,8.58%,104,-29.25%,69,38.00%,178,134.21%,6,190.00%,77,300.00%,96.35%,0.09%,15.38%,-0.26%,19.97%,3.18%,18.84%,-1.16%
2019-01-01,2019-01-31,Hunterdon County,NJ,Multi-Family (2-4 Unit),"$50,000.00",-85.71%,"$404,950.00",19.45%,$20.94,-88.12%,$175.04,8.58%,1,-50.00%,2,0.00%,3,-25.00%,16,750.00%,13,-4000.00%,91.07%,-0.69%,0.00%,-50.00%,18.75%,0.00%,0.00%,-50.00%
2019-01-01,2019-01-31,Hunterdon County,NJ,Single Family Residential,"$375,275.00",2.46%,"$404,950.00",19.45%,$177.49,1.88%,$175.04,8.58%,102,-28.17%,65,38.30%,167,138.57%,6,170.00%,77,500.00%,96.61%,0.26%,15.69%,0.19%,20.57%,3.30%,20.00%,0.85%
2019-01-01,2019-01-31,Hunterdon County,NJ,Townhouse,"$105,000.00",-52.82%,"$404,950.00",19.45%,$145.83,-10.74%,$175.04,8.58%,1,-75.00%,2,100.00%,6,200.00%,18,1400.00%,92,-1500.00%,75.05%,-20.41%,0.00%,0.00%,5.56%,-6.94%,0.00%,0.00%
